Acadia Parish (LA),19.6
Allen County (OH),10.6
Ascension Parish (LA),10.5
Assumption Parish (LA),18.4
Avoyelles Parish (LA),23.6
Beauregard Parish (LA),14.9
Bienville Parish (LA),22.1
Bossier Parish (LA),11.9
Caddo County (OK),20.2
Calcasieu Parish (LA),14.1
Caldwell County (TX),14.9
Cameron County (TX),30.2
Catahoula Parish (LA),24.9
Claiborne County (TN),19.5
Concordia Parish (LA),24.5
De Soto Parish (LA),20.4
East Feliciana Parish (LA),18.6
East Feliciana Parish (LA),18.6
East Feliciana Parish (LA),18.6
Evangeline Parish (LA),25.4
Franklin County (WA),16.7
Grant County (WI),9.2
Iberia Parish (LA),18.9
Iberville Parish (LA),20.4
Jackson County (WI),10.2
Jefferson County (WI),5.3
Jefferson County (WI),5.3
Lafayette County (WI),8.3
Lafourche Parish (LA),14.0
La Crosse County (WI),8.7
Lincoln County (WY),9.0
Livingston County (NY),9.9
Madison County (VA),9.8
Morehouse Parish (LA),23.5
Natchitoches Parish (LA),22.0
Orleans County (VT),13.9
Ouachita Parish (LA),18.4
Plaquemines Parish (LA),15.4
Pointe Coupee Parish (LA),18.0
Rapides Parish (LA),18.5
Red River County (TX),20.3
Richland County (WI),10.2
Sabine County (TX),17.4
St. Croix County (WI),3.9
St. Croix County (WI),3.9
St. Croix County (WI),3.9
St. Croix County (WI),3.9
St. Croix County (WI),3.9
St. Croix County (WI),3.9
St. Croix County (WI),3.9
St. Croix County (WI),3.9
St. Croix County (WI),3.9
Tangipahoa Parish (LA),21.1
Tensas Parish (LA),33.1
Terrebonne Parish (LA),15.9
Union County (TN),17.5
Vermilion Parish (LA),17.5
Vernon County (WI),12.3
Washington County (WI),3.8
Webster County (WV),26.7
West Feliciana Parish (LA),19.3
West Feliciana Parish (LA),19.3
West Feliciana Parish (LA),19.3
Winn Parish (LA),22.5
Androscoggin County (ME),10.4
Aroostook County (ME),13.4
Cumberland County (VA),13.5
Franklin County (WA),16.7
Hancock County (WV),9.7
Kennebec County (ME),10.0
Knox County (TX),24.8
Lincoln County (WY),9.0
Oxford County (ME),12.0
Penobscot County (ME),11.4
Piscataquis County (ME),13.3
Sagadahoc County (ME),8.1
Somerset County (PA),11.9
Waldo County (ME),12.2
Washington County (WI),3.8
York County (VA),4.3
Allegany County (NY),15.4
Anne Arundel County (MD),5.2
Baltimore city (MD),19.1
Calvert County (MD),5.1
Caroline County (VA),10.4
Carroll County (VA),12.3
Cecil County (MD),7.1
Charles City County (VA),9.5
Dorchester County (SC),10.1
Frederick County (VA),6.1
Garrett County (MD),13.3
Harford County (MD),5.2
Howard County (TX),21.2
Kent County (TX),15.3
Montgomery County (VA),12.5
Prince William County (VA),4.8
Queen Anne's County (MD),6.0
St. Croix County (WI),3.9
Somerset County (PA),11.9
Talbot County (MD),8.1
Washington County (WI),3.8
Wicomico County (MD),11.6
Worcester County (MA),8.3
Baltimore city (MD),19.1
Barnstable County (MA),6.7
Berkshire County (MA),9.4
Bristol city (VA),15.4
Dukes County (MA),6.2
Essex County (VA),12.2
Franklin County (WA),16.7
Hampden County (MA),13.7
Hampshire County (WV),13.8
Middlesex County (VA),11.5
Nantucket County (MA),6.8
Norfolk city (VA),18.6
Plymouth County (MA),6.6
Suffolk city (VA),11.6
Worcester County (MA),8.3
Alcona County (MI),12.4
Alger County (MI),11.4
Allegan County (MI),7.1
Alpena County (MI),11.3
Antrim County (MI),8.8
Arenac County (MI),14.2
Baraga County (MI),11.1
Barry County (MO),14.5
Bay County (MI),9.8
Benzie County (MI),8.4
Berrien County (MI),12.2
Branch County (MI),11.0
Calhoun County (WV),21.2
Cass County (TX),17.7
Charlevoix County (MI),8.2
Cheboygan County (MI),11.2
Chippewa County (WI),8.2
Clare County (MI),14.9
Clinton County (PA),11.8
Crawford County (WI),10.5
Delta County (TX),18.4
Dickinson County (MI),8.6
Eaton County (MI),6.6
Emmet County (MI),7.5
Genesee County (NY),8.6
Gladwin County (MI),12.6
Gogebic County (MI),14.2
Grand Isle County (VT),7.3
Gratiot County (MI),10.8
Hillsdale County (MI),9.4
Houghton County (MI),13.8
Huron County (OH),8.1
Ingham County (MI),11.4
Ionia County (MI),9.0
Iosco County (MI),12.5
Iron County (WI),10.9
Isabella County (MI),12.8
Jackson County (WI),10.2
Kalamazoo County (MI),10.0
Kalkaska County (MI),11.0
Kent County (TX),15.3
Keweenaw County (MI),10.4
Lake County (TN),29.0
Lapeer County (MI),5.9
Leelanau County (MI),6.8
Lenawee County (MI),7.5
Livingston County (NY),9.9
Luce County (MI),16.5
Mackinac County (MI),10.5
Macomb County (MI),5.6
Manistee County (MI),11.2
Marquette County (WI),8.9
Mason County (WV),16.3
Mecosta County (MI),14.0
Menominee County (WI),24.1
Midland County (TX),14.3
Missaukee County (MI),11.3
Monroe County (WI),10.4
Montcalm County (MI),11.0
Montmorency County (MI),12.9
Muskegon County (MI),11.7
Newaygo County (MI),10.9
Oakland County (MI),5.6
Oceana County (MI),13.7
Ogemaw County (MI),14.4
Ontonagon County (MI),12.1
Osceola County (MI),12.7
Oscoda County (MI),15.3
Otsego County (NY),12.3
Ottawa County (OK),17.1
Presque Isle County (MI),10.2
Roscommon County (MI),13.8
Saginaw County (MI),12.6
St. Croix County (WI),3.9
St. Croix County (WI),3.9
Sanilac County (MI),10.8
Schoolcraft County (MI),12.8
Shiawassee County (MI),8.1
Tuscola County (MI),9.0
Van Zandt County (TX),14.1
Washtenaw County (MI),7.2
Wayne County (WV),16.9
Wexford County (MI),11.0
Aitkin County (MN),11.6
Anoka County (MN),4.2
Becker County (MN),11.1
Beltrami County (MN),15.6
Benton County (WA),9.5
Big Horn County (WY),14.1
Blue Earth County (MN),8.8
Brown County (WI),6.6
Carlton County (MN),8.1
Carver County (MN),3.2
Cass County (TX),17.7
Chippewa County (WI),8.2
Chisago County (MN),5.1
Clay County (WV),24.2
Clearwater County (MN),14.0
Cook County (MN),7.1
Cottonwood County (MN),9.6
Crow Wing County (MN),8.8
Dakota County (NE),10.2
Dodge County (WI),5.9
Douglas County (WI),10.8
Faribault County (MN),8.8
Fillmore County (NE),8.7
Freeborn County (MN),8.0
Goodhue County (MN),5.0
Grant County (WI),9.2
Hennepin County (MN),7.0
Houston County (TX),23.4
Hubbard County (MN),11.5
Isanti County (MN),5.6
Itasca County (MN),9.5
Jackson County (WI),10.2
Kanabec County (MN),9.1
Kandiyohi County (MN),8.9
Kittson County (MN),9.5
Koochiching County (MN),10.5
Lac qui Parle County (MN),7.6
Lake County (TN),29.0
Lake County (TN),29.0
Le Flore County (OK),19.0
Lincoln County (WY),9.0
Lyon County (NV),10.3
McLeod County (MN),5.2
Mahnomen County (MN),16.2
Marshall County (WV),13.4
Martin County (TX),18.6
Meeker County (MN),6.9
Mille Lacs County (MN),8.9
Morrison County (MN),9.6
Mower County (MN),8.0
Murray County (OK),15.1
Nicollet County (MN),6.5
Nobles County (MN),9.6
Norman County (MN),10.2
Olmsted County (MN),5.4
Otter Tail County (MN),9.1
Pennington County (SD),11.6
Pine County (MN),10.7
Pipestone County (MN),8.4
Polk County (WI),7.1
Pope County (MN),8.0
Ramsey County (ND),12.3
Red River County (TX),20.3
Redwood County (MN),7.5
Renville County (ND),9.4
Rice County (MN),6.6
Rock County (WI),8.2
Roseau County (MN),6.1
St. Croix County (WI),3.9
Scott County (VA),14.1
Sherburne County (MN),4.1
Sibley County (MN),7.2
Stearns County (MN),6.2
Steele County (ND),7.6
Stevens County (WA),15.2
Swift County (MN),9.1
Todd County (SD),38.0
Traverse County (MN),10.1
Wabasha County (MN),5.6
Wadena County (MN),12.0
Waseca County (MN),7.2
Washington County (WI),3.8
Watonwan County (MN),9.0
Wilkin County (MN),8.2
Winona County (MN),8.5
Wright County (MO),19.1
Yellow Medicine County (MN),8.0
Adams County (WI),12.3
Alcorn County (MS),14.7
Amite County (MS),19.1
Attala County (MS),20.2
Benton County (WA),9.5
Bolivar County (MS),27.5
Calhoun County (WV),21.2
Carroll County (VA),12.3
Chickasaw County (MS),16.2
Choctaw County (OK),24.2
Claiborne County (TN),19.5
Clarke County (VA),6.5
Clay County (WV),24.2
Coahoma County (MS),27.7
Copiah County (MS),20.7
Covington city (VA),13.0
DeSoto County (MS),7.3
Forrest County (MS),20.2
Franklin County (WA),16.7
George County (MS),15.3
Greene County (VA),7.1
Grenada County (MS),18.0
Hancock County (WV),9.7
Harrison County (WV),15.3
Hinds County (MS),18.0
Holmes County (OH),10.7
Humphreys County (TN),11.9
Issaquena County (MS),33.4
Itawamba County (MS),12.7
Jackson County (WI),10.2
Jasper County (TX),17.8
Jefferson County (WI),5.3
Jefferson County (WI),5.3
Jones County (TX),23.9
Kemper County (MS),21.5
Lafayette County (WI),8.3
Lamar County (TX),17.8
Lauderdale County (TN),17.9
Lawrence County (TN),14.2
Leake County (MS),20.7
Lee County (VA),22.3
Leflore County (MS),29.1
Lincoln County (WY),9.0
Lowndes County (MS),18.0
Madison County (VA),9.8
Marion County (WV),14.4
Marshall County (WV),13.4
Monroe County (WI),10.4
Montgomery County (VA),12.5
Neshoba County (MS),18.7
Newton County (TX),20.8
Noxubee County (MS),28.1
Oktibbeha County (MS),19.5
Panola County (TX),15.0
Pearl River County (MS),18.1
Perry County (TN),15.0
Pike County (PA),7.2
Pontotoc County (OK),17.7
Prentiss County (MS),14.5
Quitman County (MS),28.2
Rankin County (MS),9.7
Scott County (VA),14.1
Sharkey County (MS),33.4
Simpson County (MS),19.7
Smith County (TX),13.3
Stone County (MO),12.6
Sunflower County (MS),31.6
Tallahatchie County (MS),26.5
Tate County (MS),13.6
Tippah County (MS),14.4
Tishomingo County (MS),13.9
Tunica County (MS),22.1
Union County (TN),17.5
Walthall County (MS),24.3
Warren County (VA),8.6
Washington County (WI),3.8
Wayne County (WV),16.9
Webster County (WV),26.7
Wilkinson County (MS),29.8
Winston County (MS),19.4
Yalobusha County (MS),18.8
Yazoo County (MS),28.7
Adair County (OK),20.9
Andrew County (MO),7.8
Atchison County (MO),10.6
Audrain County (MO),12.5
Barry County (MO),14.5
Barton County (MO),12.3
Bates County (MO),13.2
Benton County (WA),9.5
Bollinger County (MO),13.8
Boone County (WV),18.4
Buchanan County (VA),21.5
Butler County (PA),7.0
Caldwell County (TX),14.9
Callaway County (MO),9.6
Camden County (NC),10.0
Cape May County (NJ),9.3
Carroll County (VA),12.3
Carter County (TN),15.6
Cass County (TX),17.7
Cedar County (NE),8.5
Chariton County (MO),10.3
Christian County (MO),8.3
Clark County (WI),10.9
Clay County (WV),24.2
Clinton County (PA),11.8
Cole County (MO),7.4
Cooper County (MO),10.9
Crawford County (WI),10.5
Dade County (MO),12.6
Dallas County (TX),12.0
Daviess County (MO),14.4
DeKalb County (TN),15.5
Dent County (MO),16.4
Douglas County (WI),10.8
Dunklin County (MO),20.7
Franklin County (WA),16.7
Gasconade County (MO),9.2
Gentry County (MO),10.8
Greene County (VA),7.1
Grundy County (TN),22.7
Harrison County (WV),15.3
Henry County (VA),11.1
Hickory County (MO),17.6
Holt County (NE),12.8
Howard County (TX),21.2
Howell County (MO),17.0
Iron County (WI),10.9
Jackson County (WI),10.2
Jasper County (TX),17.8
Jefferson County (WI),5.3
Johnson County (WY),10.5
Knox County (TX),24.8
Laclede County (MO),13.3
Lafayette County (WI),8.3
Lawrence County (TN),14.2
Lewis County (WV),17.2
Lincoln County (WY),9.0
Linn County (OR),11.1
Livingston County (NY),9.9
McDonald County (MO),16.8
Macon County (TN),15.1
Madison County (VA),9.8
Maries County (MO),13.4
Marion County (WV),14.4
Mercer County (WV),17.8
Miller County (MO),13.6
Mississippi County (MO),21.1
Moniteau County (MO),9.9
Monroe County (WI),10.4
Montgomery County (VA),12.5
Morgan County (WV),10.8
New Kent County (VA),5.1
Newton County (TX),20.8
Nodaway County (MO),10.3
Oregon County (MO),21.0
Osage County (OK),12.7
Ozark County (MO),20.0
Pemiscot County (MO),23.4
Perry County (TN),15.0
Pettis County (MO),12.0
Phelps County (NE),8.8
Pike County (PA),7.2
Platte County (WY),12.3
Polk County (WI),7.1
Pulaski County (VA),11.2
Putnam County (WV),8.6
Ralls County (MO),8.6
Randolph County (WV),16.7
Ray County (MO),7.5
Reynolds County (MO),20.1
Ripley County (MO),20.5
St. Croix County (WI),3.9
St. Croix County (WI),3.9
Ste. Genevieve County (MO),8.2
St. Croix County (WI),3.9
St. Croix County (WI),3.9
Saline County (NE),7.8
Schuyler County (NY),11.4
Scotland County (NC),18.6
Scott County (VA),14.1
Shannon County (SD),37.9
Shelby County (TX),20.4
Stoddard County (MO),14.5
Stone County (MO),12.6
Sullivan County (TN),12.0
Taney County (MO),12.9
Texas County (OK),11.1
Vernon County (WI),12.3
Warren County (VA),8.6
Washington County (WI),3.8
Wayne County (WV),16.9
Webster County (WV),26.7
Worth County (MO),14.5
Wright County (MO),19.1
St. Croix County (WI),3.9
Beaverhead County (MT),15.1
Big Horn County (WY),14.1
Blaine County (OK),18.6
Broadwater County (MT),13.6
Carbon County (WY),11.6
Carter County (TN),15.6
Cascade County (MT),12.1
Chouteau County (MT),14.1
Custer County (SD),11.0
Daniels County (MT),13.6
Dawson County (TX),25.7
Deer Lodge County (MT),14.6
Fallon County (MT),10.7
Fergus County (MT),13.2
Flathead County (MT),11.6
Gallatin County (MT),10.2
Garfield County (WA),12.6
Glacier County (MT),27.0
Golden Valley County (ND),14.3
Granite County (MT),15.9
Hill County (TX),16.2
Jefferson County (WI),5.3
Judith Basin County (MT),15.0
Lake County (TN),29.0
Lewis County (WV),17.2
Liberty County (TX),16.1
Lincoln County (WY),9.0
McCone County (MT),14.4
Madison County (VA),9.8
Meagher County (MT),18.1
Mineral County (WV),13.8
Missoula County (MT),13.0
Musselshell County (MT),17.4
Park County (WY),11.1
Petroleum County (MT),17.8
Phillips County (MT),16.7
Pondera County (MT),17.5
Powder River County (MT),14.0
Powell County (MT),15.6
Prairie County (MT),13.6
Ravalli County (MT),13.5
Richland County (WI),10.2
Roosevelt County (NM),22.7
Rosebud County (MT),17.0
Sanders County (MT),18.2
Sheridan County (WY),10.7
Silver Bow County (MT),14.4
Stillwater County (MT),9.2
Sweet Grass County (MT),10.9
Teton County (WY),4.6
Toole County (MT),15.4
Treasure County (MT),12.9
Valley County (NE),12.4
Wheatland County (MT),22.7
Wibaux County (MT),15.2
Yellowstone County (MT),10.8
Adams County (WI),12.3
Antelope County (NE),12.4
Arthur County (NE),10.5
Banner County (NE),10.6
Blaine County (OK),18.6
Boone County (WV),18.4
Box Elder County (UT),7.4
Boyd County (NE),14.1
Brown County (WI),6.6
Buffalo County (WI),8.5
Burt County (NE),9.5
Butler County (PA),7.0
Cass County (TX),17.7
Cedar County (NE),8.5
Chase County (NE),10.6
Cherry County (NE),13.2
Cheyenne County (NE),9.2
Clay County (WV),24.2
Colfax County (NM),15.8
Cuming County (NE),8.8
Custer County (SD),11.0
Dakota County (NE),10.2
Dawes County (NE),15.7
Dawson County (TX),25.7
Deuel County (SD),9.9
Dixon County (NE),9.1
Dodge County (WI),5.9
Douglas County (WI),10.8
Dundy County (NE),11.8
Fillmore County (NE),8.7
Franklin County (WA),16.7
Frontier County (NE),12.1
Furnas County (NE),11.6
Gage County (NE),9.0
Garden County (NE),14.8
Garfield County (WA),12.6
Gosper County (NE),8.0
Grant County (WI),9.2
Greeley County (NE),13.0
Hall County (TX),26.4
Hamilton County (TX),17.3
Harlan County (NE),10.9
Hayes County (NE),12.2
Hitchcock County (NE),13.7
Holt County (NE),12.8
Hooker County (NE),11.4
Howard County (TX),21.2
Jefferson County (WI),5.3
Johnson County (WY),10.5
Kearney County (NE),7.4
Keith County (NE),10.7
Keya Paha County (NE),17.4
Kimball County (NE),12.2
Knox County (TX),24.8
Lancaster County (VA),12.9
Lincoln County (WY),9.0
Logan County (WV),21.8
Loup County (NE),15.1
McPherson County (SD),12.2
Madison County (VA),9.8
Merrick County (NE),8.6
Morrill County (NE),14.4
Nance County (NE),12.6
Nemaha County (NE),10.3
Nuckolls County (NE),10.7
Otoe County (NE),7.9
Pawnee County (OK),13.1
Perkins County (SD),14.9
Phelps County (NE),8.8
Pierce County (WI),6.0
Platte County (WY),12.3
Polk County (WI),7.1
Red River County (TX),20.3
Richardson County (NE),11.4
Rock County (WI),8.2
Saline County (NE),7.8
Sarpy County (NE),4.3
Saunders County (NE),6.7
Scotts Bluff County (NE),13.6
Seward County (NE),6.4
Sheridan County (WY),10.7
Sherman County (TX),13.7
Sioux County (ND),31.3
Stanton County (NE),8.4
Thayer County (NE),10.9
Thomas County (NE),12.1
Thurston County (WA),8.6
Valley County (NE),12.4
Washington County (WI),3.8
Wayne County (WV),16.9
Webster County (WV),26.7
Wheeler County (TX),16.3
York County (VA),4.3
Churchill County (NV),9.8
Clark County (WI),10.9
Douglas County (WI),10.8
Elko County (NV),7.7
Esmeralda County (NV),12.1
Eureka County (NV),10.4
Humboldt County (NV),9.4
Lander County (NV),9.5
Lincoln County (WY),9.0
Lyon County (NV),10.3
Mineral County (WV),13.8
Nye County (NV),12.3
Pershing County (NV),14.2
Storey County (NV),5.0
Washoe County (NV),8.4
White County (TN),15.0
Carson County (TX),9.0
Belknap County (NH),6.5
Carroll County (VA),12.3
Cheshire County (NH),6.7
Coos County (OR),14.9
Grafton County (NH),6.5
Hillsborough County (NH),5.1
Merrimack County (NH),5.8
Rockingham County (VA),7.7
Strafford County (NH),7.1
Sullivan County (TN),12.0
Atlantic County (NJ),9.5
Bergen County (NJ),5.0
Burlington County (NJ),5.1
Camden County (NC),10.0
Cape May County (NJ),9.3
Cumberland County (VA),13.5
Essex County (VA),12.2
Gloucester County (VA),8.3
Hudson County (NJ),13.6
Hunterdon County (NJ),2.6
Mercer County (WV),17.8
Middlesex County (VA),11.5
Monmouth County (NJ),5.3
Morris County (TX),17.6
Ocean County (NJ),6.7
Passaic County (NJ),11.2
Salem city (VA),7.1
Somerset County (PA),11.9
Sussex County (VA),17.2
Union County (TN),17.5
Warren County (VA),8.6
Bernalillo County (NM),13.0
Catron County (NM),22.3
Chaves County (NM),21.3
Cibola County (NM),22.1
Colfax County (NM),15.8
Curry County (OR),12.9
DeBaca County (NM),20.6
Dona Ana County (NM),23.6
Eddy County (ND),10.0
Grant County (WI),9.2
Guadalupe County (TX),12.1
Harding County (SD),13.7
Hidalgo County (TX),31.7
Lea County (NM),18.2
Lincoln County (WY),9.0
Los Alamos County (NM),2.7
Luna County (NM),28.2
McKinley County (NM),29.1
Mora County (NM),24.2
Otero County (NM),16.6
Quay County (NM),22.4
Rio Arriba County (NM),18.3
Roosevelt County (NM),22.7
Sandoval County (NM),11.8
San Juan County (WA),8.7
San Juan County (WA),8.7
Santa Fe County (NM),12.3
Sierra County (NM),22.2
Socorro County (NM),27.9
Taos County (NM),21.5
Torrance County (NM),22.5
Union County (TN),17.5
Valencia County (NM),15.9
Albany County (WY),13.2
Allegany County (NY),15.4
Bronx County (NY),25.4
Broome County (NY),11.6
Cattaraugus County (NY),12.8
Cayuga County (NY),11.3
Chautauqua County (NY),13.5
Chemung County (NY),11.9
Chenango County (NY),13.4
Clinton County (PA),11.8
Columbia County (WI),5.8
Cortland County (NY),12.9
Delaware County (PA),7.5
Dutchess County (NY),6.9
Erie County (PA),11.1
Essex County (VA),12.2
Franklin County (WA),16.7
Fulton County (PA),8.9
Genesee County (NY),8.6
Greene County (VA),7.1
Hamilton County (TX),17.3
Herkimer County (NY),11.7
Jefferson County (WI),5.3
Kings County (NY),21.4
Lewis County (WV),17.2
Livingston County (NY),9.9
Madison County (VA),9.8
Monroe County (WI),10.4
Montgomery County (VA),12.5
Nassau County (NY),5.2
New Kent County (VA),5.1
Niagara County (NY),10.4
Oneida County (WI),7.8
Onondaga County (NY),10.8
Ontario County (NY),7.8
Orange County (VA),8.9
Orleans County (VT),13.9
Oswego County (NY),12.6
Otsego County (NY),12.3
Putnam County (WV),8.6
Queens County (NY),14.6
Rensselaer County (NY),9.3
Richmond city (VA),18.1
Rockland County (NY),9.3
St. Croix County (WI),3.9
Saratoga County (NY),6.0
Schenectady County (NY),9.5
Schoharie County (NY),11.8
Schuyler County (NY),11.4
Seneca County (OH),8.3
Steuben County (NY),12.3
Suffolk city (VA),11.6
Sullivan County (TN),12.0
Tioga County (PA),11.7
Tompkins County (NY),12.0
Ulster County (NY),10.5
Warren County (VA),8.6
Washington County (WI),3.8
Wayne County (WV),16.9
Westchester County (NY),7.6
Wyoming County (WV),22.2
Yates County (NY),13.3
Alamance County (NC),9.4
Alexander County (NC),9.4
Alleghany County (VA),9.9
Anson County (NC),16.8
Ashe County (NC),13.9
Avery County (NC),14.9
Beaufort County (SC),10.3
Bertie County (NC),20.8
Bladen County (NC),18.5
Brunswick County (VA),16.9
Buncombe County (NC),11.4
Burke County (ND),11.4
Cabarrus County (NC),7.8
Caldwell County (TX),14.9
Camden County (NC),10.0
Carteret County (NC),11.4
Caswell County (NC),13.1
Catawba County (NC),8.9
Chatham County (NC),8.7
Cherokee County (TX),19.1
Chowan County (NC),16.9
Clay County (WV),24.2
Cleveland County (OK),9.2
Columbus County (NC),19.9
Craven County (NC),12.6
Cumberland County (VA),13.5
Currituck County (NC),10.3
Dare County (NC),8.0
Davidson County (TN),11.8
Davie County (NC),8.1
Duplin County (NC),18.5
Durham County (NC),11.4
Edgecombe County (NC),19.6
Forsyth County (NC),10.6
Franklin County (WA),16.7
Gaston County (NC),11.5
Gates County (NC),14.1
Graham County (NC),16.3
Granville County (NC),11.6
Greene County (VA),7.1
Guilford County (NC),10.4
Halifax County (VA),14.6
Harnett County (NC),14.6
Haywood County (TN),17.3
Henderson County (TX),15.9
Hertford County (NC),20.0
Hoke County (NC),16.2
Hyde County (SD),12.7
Iredell County (NC),8.3
Jackson County (WI),10.2
Johnston County (OK),19.9
Jones County (TX),23.9
Lee County (VA),22.3
Lenoir County (NC),16.3
Lincoln County (WY),9.0
McDowell County (WV),32.1
Macon County (TN),15.1
Madison County (VA),9.8
Martin County (TX),18.6
Mecklenburg County (VA),13.4
Mitchell County (TX),26.0
Montgomery County (VA),12.5
Moore County (TX),13.5
Nash County (NC),12.8
New Kent County (VA),5.1
Northampton County (VA),18.6
Onslow County (NC),13.5
Orange County (VA),8.9
Pamlico County (NC),16.0
Pasquotank County (NC),16.9
Pender County (NC),13.9
Perquimans County (NC),16.0
Person County (NC),10.4
Pitt County (NC),16.9
Polk County (WI),7.1
Randolph County (WV),16.7
Richmond city (VA),18.1
Robeson County (NC),23.6
Rockingham County (VA),7.7
Rowan County (NC),10.7
Rutherford County (TN),8.2
Sampson County (NC),16.2
Scotland County (NC),18.6
Stanly County (NC),10.6
Stokes County (NC),9.5
Surry County (VA),11.6
Swain County (NC),15.7
Transylvania County (NC),10.8
Tyrrell County (NC),24.9
Union County (TN),17.5
Vance County (NC),17.7
Wake County (NC),6.6
Warren County (VA),8.6
Washington County (WI),3.8
Watauga County (NC),14.0
Wayne County (WV),16.9
Wilkes County (NC),12.2
Wilson County (TX),12.0
Yadkin County (NC),9.8
Yancey County (NC),14.5
Adams County (WI),12.3
Barnes County (ND),10.9
Benson County (ND),25.0
Billings County (ND),13.8
Bottineau County (ND),10.8
Bowman County (ND),9.9
Burke County (ND),11.4
Burleigh County (ND),7.7
Cass County (TX),17.7
Cavalier County (ND),9.9
Dickey County (ND),12.1
Divide County (ND),11.4
Dunn County (WI),10.0
Eddy County (ND),10.0
Emmons County (ND),13.5
Foster County (ND),8.9
Golden Valley County (ND),14.3
Grand Isle County (VT),7.3
Grant County (WI),9.2
Griggs County (ND),11.2
Hettinger County (ND),11.6
Kidder County (ND),14.0
LaMoure County (ND),10.2
Logan County (WV),21.8
McHenry County (ND),14.4
McIntosh County (OK),19.0
McKenzie County (ND),15.7
McLean County (ND),12.3
Mercer County (WV),17.8
Morton County (ND),9.6
Mountrail County (ND),15.7
Nelson County (VA),10.3
Oliver County (ND),9.9
Pembina County (ND),9.0
Pierce County (WI),6.0
Ramsey County (ND),12.3
Ransom County (ND),8.5
Renville County (ND),9.4
Richland County (WI),10.2
Rolette County (ND),26.3
Sargent County (ND),7.4
Sheridan County (WY),10.7
Sioux County (ND),31.3
Slope County (ND),13.7
Stark County (OH),9.1
Steele County (ND),7.6
Stutsman County (ND),10.8
Towner County (ND),9.9
Traill County (ND),8.9
Walsh County (ND),10.2
Ward County (TX),18.6
Wells County (ND),10.6
Williams County (OH),6.7
Adams County (WI),12.3
Allen County (OH),10.6
Ashland County (WI),12.5
Ashtabula County (OH),11.9
Athens County (OH),19.3
Auglaize County (OH),5.9
Belmont County (OH),14.6
Brown County (WI),6.6
Butler County (PA),7.0
Carroll County (VA),12.3
Champaign County (OH),7.8
Clark County (WI),10.9
Clermont County (OH),6.5
Clinton County (PA),11.8
Columbiana County (OH),11.9
Coshocton County (OH),10.0
Crawford County (WI),10.5
Cuyahoga County (OH),12.0
Darke County (OH),7.2
Defiance County (OH),6.2
Delaware County (PA),7.5
Erie County (PA),11.1
Fairfield County (SC),15.8
Fayette County (WV),20.6
Franklin County (WA),16.7
Fulton County (PA),8.9
Gallia County (OH),16.8
Geauga County (OH),5.2
Greene County (VA),7.1
Guernsey County (OH),14.4
Hamilton County (TX),17.3
Hancock County (WV),9.7
Hardin County (TX),11.8
Harrison County (WV),15.3
Henry County (VA),11.1
Highland County (VA),11.9
Hocking County (OH),12.4
Holmes County (OH),10.7
Huron County (OH),8.1
Jackson County (WI),10.2
Jefferson County (WI),5.3
Knox County (TX),24.8
Lake County (TN),29.0
Lawrence County (TN),14.2
Licking County (OH),7.5
Logan County (WV),21.8
Lorain County (OH),8.9
Lucas County (OH),11.9
Madison County (VA),9.8
Mahoning County (OH),12.3
Marion County (WV),14.4
Medina County (TX),16.5
Meigs County (TN),16.9
Mercer County (WV),17.8
Miami County (OH),6.8
Monroe County (WI),10.4
Montgomery County (VA),12.5
Morgan County (WV),10.8
Morrow County (OR),10.6
Muskingum County (OH),12.7
Noble County (OK),12.1
Ottawa County (OK),17.1
Paulding County (OH),7.4
Perry County (TN),15.0
Pickaway County (OH),9.8
Pike County (PA),7.2
Portage County (WI),7.8
Preble County (OH),7.2
Putnam County (WV),8.6
Richland County (WI),10.2
Ross County (OH),12.8
Sandusky County (OH),7.6
Scioto County (OH),18.5
Seneca County (OH),8.3
Shelby County (TX),20.4
Stark County (OH),9.1
Summit County (UT),5.3
Trumbull County (OH),9.9
Tuscarawas County (OH),9.2
Union County (TN),17.5
Van Zandt County (TX),14.1
Vinton County (OH),17.1
Warren County (VA),8.6
Washington County (WI),3.8
Wayne County (WV),16.9
Williams County (OH),6.7
Wood County (WI),7.3
Wyandot County (OH),6.0
Adair County (OK),20.9
Alfalfa County (OK),15.8
Atoka County (OK),22.8
Beaver County (UT),10.5
Beckham County (OK),17.7
Blaine County (OK),18.6
Bryan County (OK),17.8
Caddo County (OK),20.2
Canadian County (OK),7.8
Carter County (TN),15.6
Cherokee County (TX),19.1
Choctaw County (OK),24.2
Cimarron County (OK),15.0
Cleveland County (OK),9.2
Coal County (OK),21.7
Comanche County (TX),19.2
Cotton County (OK),15.8
Craig County (VA),8.4
Creek County (OK),12.0
Custer County (SD),11.0
Delaware County (PA),7.5
Dewey County (SD),27.3
Ellis County (TX),9.4
Garfield County (WA),12.6
Garvin County (OK),15.5
Grady County (OK),13.2
Grant County (WI),9.2
Greer County (OK),23.6
Harmon County (OK),25.9
Harper County (OK),10.1
Haskell County (TX),22.0
Hughes County (SD),9.0
Jackson County (WI),10.2
Jefferson County (WI),5.3
Johnston County (OK),19.9
Kay County (OK),14.4
Kingfisher County (OK),10.5
Kiowa County (OK),19.6
Latimer County (OK),20.2
Le Flore County (OK),19.0
Lincoln County (WY),9.0
Logan County (WV),21.8
Love County (OK),14.1
